Order ID,Ship Mode,Ship Date,Order Date,Region,Estimated Delivery Date,Actual Delivery Date,Order Status,Duration (Days),Late (Days)
CA-2017-145338,First Class,2/1/17,1/29/17,East,2/3/17,2/3/17,On-Time,5,0
CA-2017-126676,First Class,10/1/17,9/29/17,East,10/6/17,10/6/17,On-Time,7,0
CA-2017-101700,First Class,4/26/17,4/23/17,West,4/29/17,4/29/17,On-Time,6,0
CA-2017-159667,Standard Class,11/13/17,11/9/17,South,11/18/17,11/18/17,On-Time,9,0
CA-2014-111934,First Class,5/7/14,5/5/14,South,5/11/14,5/12/14,Late,7,1
US-2016-117387,Standard Class,10/31/16,10/27/16,West,11/3/16,11/3/16,On-Time,7,0
CA-2014-141110,Standard Class,12/1/14,11/26/14,West,12/5/14,12/4/14,Early,8,0
US-2014-133949,Same Day,12/31/14,12/31/14,West,1/5/15,1/3/15,Early,3,0
US-2016-116365,Standard Class,1/8/16,1/3/16,Central,1/11/16,1/11/16,On-Time,8,0
CA-2017-162936,Standard Class,8/22/17,8/18/17,East,8/27/17,8/27/17,On-Time,9,0
CA-2014-151946,Standard Class,6/9/14,6/4/14,East,6/11/14,6/11/14,On-Time,7,0
CA-2017-123624,Second Class,11/17/17,11/13/17,West,11/21/17,11/21/17,On-Time,8,0
CA-2016-146437,Second Class,2/1/16,1/28/16,West,2/5/16,2/5/16,On-Time,8,0
CA-2016-138233,Standard Class,11/14/16,11/9/16,West,11/17/16,11/16/16,Early,7,0
CA-2016-165918,Standard Class,9/14/16,9/10/16,West,9/17/16,9/17/16,On-Time,7,0
CA-2017-117513,Standard Class,3/8/17,3/3/17,West,3/10/17,3/8/17,Early,5,0
CA-2017-132437,Second Class,9/13/17,9/8/17,East,9/16/17,9/14/17,Early,6,0
US-2017-119319,Second Class,11/9/17,11/6/17,Central,11/13/17,11/13/17,On-Time,7,0
CA-2017-104318,Standard Class,5/18/17,5/13/17,South,5/22/17,5/29/17,Late,16,7
US-2016-114230,Standard Class,12/1/16,11/27/16,West,12/5/16,12/5/16,On-Time,8,0
CA-2015-136147,Standard Class,11/18/15,11/13/15,South,11/20/15,11/18/15,Early,5,0
CA-2015-156118,Standard Class,12/12/15,12/8/15,West,12/16/15,12/16/15,On-Time,8,0
CA-2015-164084,Standard Class,9/12/15,9/7/15,East,9/14/15,9/14/15,On-Time,7,0
CA-2016-107783,First Class,7/29/16,7/28/16,East,8/3/16,8/3/16,On-Time,6,0
CA-2017-159793,Standard Class,8/29/17,8/25/17,East,9/2/17,9/3/17,Late,9,1
CA-2014-160094,First Class,5/2/14,4/30/14,South,5/7/14,5/7/14,On-Time,7,0
CA-2017-151281,Standard Class,5/2/17,4/27/17,West,5/5/17,5/5/17,On-Time,8,0
CA-2017-118346,First Class,7/24/17,7/23/17,Central,7/27/17,7/31/17,Late,8,4
CA-2014-129819,Second Class,12/15/14,12/13/14,South,12/18/14,12/18/14,On-Time,5,0
US-2017-148551,Standard Class,1/16/17,1/12/17,Central,1/20/17,1/25/17,Late,13,5
CA-2017-147767,Same Day,12/2/17,12/2/17,West,12/7/17,12/7/17,On-Time,5,0
CA-2015-108259,Standard Class,11/15/15,11/8/15,South,11/18/15,11/16/15,Early,8,0
CA-2016-113341,Standard Class,11/29/16,11/25/16,West,12/1/16,11/30/16,Early,5,0
US-2015-131842,First Class,12/8/15,12/5/15,South,12/13/15,12/13/15,On-Time,8,0
CA-2016-164574,Standard Class,8/3/16,7/29/16,South,8/5/16,8/3/16,Early,5,0
CA-2014-142769,Same Day,9/13/14,9/13/14,West,9/15/14,9/15/14,On-Time,2,0
CA-2016-168361,Standard Class,6/25/16,6/21/16,Central,6/27/16,6/27/16,On-Time,6,0
CA-2016-153185,Standard Class,9/8/16,9/3/16,East,9/13/16,9/13/16,On-Time,10,0
CA-2017-124765,Standard Class,11/30/17,11/25/17,South,12/2/17,12/6/17,Late,11,4
CA-2015-131856,Standard Class,5/17/15,5/12/15,Central,5/21/15,5/19/15,Early,7,0
CA-2017-126634,Second Class,4/1/17,3/30/17,West,4/5/17,4/5/17,On-Time,6,0
CA-2016-118500,First Class,11/18/16,11/17/16,West,11/20/16,11/24/16,Late,7,4
CA-2016-163951,First Class,1/2/17,12/30/16,East,1/6/17,1/6/17,On-Time,7,0
CA-2016-149916,Second Class,12/24/16,12/22/16,West,12/27/16,12/27/16,On-Time,5,0
CA-2015-158918,Second Class,12/25/15,12/20/15,West,12/29/15,12/27/15,Early,7,0
US-2014-159611,Second Class,1/1/15,12/27/14,East,1/6/15,1/4/15,Early,8,0
CA-2017-163265,Standard Class,2/21/17,2/16/17,Central,2/23/17,2/23/17,On-Time,7,0
CA-2017-141705,First Class,10/26/17,10/24/17,Central,10/28/17,10/27/17,Early,3,0
CA-2016-112739,Second Class,9/7/16,9/2/16,Central,9/12/16,9/13/16,Late,11,1
CA-2016-143805,Second Class,12/3/16,12/1/16,South,12/6/16,12/13/16,Late,12,7
CA-2014-133634,Standard Class,11/10/14,11/5/14,South,11/14/14,11/14/14,On-Time,9,0
CA-2017-101665,Standard Class,12/1/17,11/25/17,West,12/6/17,12/5/17,Early,10,0
CA-2016-155446,Standard Class,12/23/16,12/16/16,West,12/27/16,12/27/16,On-Time,11,0
CA-2017-137323,Second Class,11/18/17,11/14/17,East,11/21/17,11/19/17,Early,5,0
CA-2016-144015,Same Day,6/26/16,6/26/16,West,6/28/16,6/28/16,On-Time,2,0
CA-2014-101427,Standard Class,12/30/14,12/26/14,East,1/2/15,1/2/15,On-Time,7,0
CA-2016-136770,Standard Class,8/18/16,8/14/16,East,8/20/16,8/20/16,On-Time,6,0
CA-2016-118311,Standard Class,10/28/16,10/24/16,West,11/1/16,11/5/16,Late,12,4
US-2014-112795,Second Class,8/28/14,8/23/14,Central,8/30/14,8/30/14,On-Time,7,0
CA-2017-127096,Second Class,9/17/17,9/15/17,West,9/19/17,9/19/17,On-Time,4,0
CA-2017-119284,Standard Class,6/20/17,6/15/17,South,6/25/17,6/25/17,On-Time,10,0
CA-2015-133494,Standard Class,3/5/15,3/1/15,East,3/7/15,3/6/15,Early,5,0
CA-2016-111318,First Class,7/26/16,7/23/16,Central,7/30/16,7/30/16,On-Time,7,0
US-2014-132745,Standard Class,10/5/14,10/1/14,West,10/7/14,10/12/14,Late,11,5
CA-2014-146815,Standard Class,9/13/14,9/8/14,East,9/15/14,9/15/14,On-Time,7,0
CA-2014-119144,First Class,11/18/14,11/16/14,West,11/21/14,11/21/14,On-Time,5,0
CA-2014-105648,Standard Class,3/7/14,3/3/14,West,3/12/14,3/12/14,On-Time,9,0
US-2015-145422,Standard Class,12/7/15,12/3/15,West,12/9/15,12/9/15,On-Time,6,0
CA-2017-136623,Standard Class,7/16/17,7/11/17,West,7/18/17,7/18/17,On-Time,7,0
CA-2017-121678,Second Class,11/20/17,11/16/17,East,11/24/17,11/24/17,On-Time,8,0
CA-2016-120824,Second Class,6/16/16,6/12/16,Central,6/20/16,6/20/16,On-Time,8,0
US-2016-135209,Second Class,12/31/16,12/29/16,South,1/2/17,1/2/17,On-Time,4,0
CA-2017-148145,Standard Class,3/23/17,3/18/17,West,3/26/17,3/25/17,Early,7,0
CA-2015-103870,Standard Class,12/31/15,12/27/15,South,1/2/16,1/7/16,Late,11,5
CA-2015-111017,Standard Class,8/6/15,7/31/15,Central,8/8/15,8/7/15,Early,7,0
CA-2017-116988,Second Class,6/29/17,6/27/17,West,7/1/17,6/29/17,Early,2,0
US-2014-169390,Second Class,2/10/14,2/7/14,East,2/13/14,2/13/14,On-Time,6,0
CA-2016-168774,Standard Class,9/9/16,9/4/16,Central,9/12/16,9/12/16,On-Time,8,0
CA-2017-161592,Standard Class,4/10/17,4/6/17,South,4/14/17,4/14/17,On-Time,8,0
US-2017-131961,First Class,12/11/17,12/8/17,East,12/15/17,12/21/17,Late,13,6
CA-2016-102498,First Class,7/25/16,7/24/16,South,7/27/16,7/27/16,On-Time,3,0
CA-2015-113222,Same Day,11/9/15,11/9/15,Central,11/11/15,11/9/15,Early,0,0
US-2015-144771,First Class,10/4/15,10/2/15,West,10/6/15,10/11/15,Late,9,5
CA-2015-162376,Second Class,11/25/15,11/22/15,East,11/29/15,12/5/15,Late,13,6
CA-2017-128076,Standard Class,2/7/17,2/2/17,West,2/9/17,2/9/17,On-Time,7,0
US-2015-163825,First Class,6/19/15,6/16/15,East,6/23/15,6/23/15,On-Time,7,0
CA-2016-105662,Standard Class,5/9/16,5/5/16,South,5/14/16,5/14/16,On-Time,9,0
CA-2017-152198,First Class,9/10/17,9/9/17,East,9/14/17,9/14/17,On-Time,5,0
CA-2016-114307,Standard Class,7/26/16,7/22/16,East,7/31/16,7/31/16,On-Time,9,0
CA-2016-159891,Standard Class,2/6/16,1/31/16,South,2/8/16,2/7/16,Early,7,0
CA-2016-112578,Standard Class,1/2/17,12/29/16,West,1/7/17,1/7/17,On-Time,9,0
CA-2015-107083,Standard Class,11/27/15,11/21/15,Central,12/1/15,12/1/15,On-Time,10,0
CA-2015-151722,Standard Class,10/9/15,10/5/15,East,10/14/15,10/14/15,On-Time,9,0
CA-2016-151148,Same Day,9/13/16,9/12/16,West,9/15/16,9/15/16,On-Time,3,0
CA-2017-115882,First Class,9/17/17,9/14/17,South,9/19/17,9/18/17,Early,4,0
CA-2015-132276,Standard Class,2/28/15,2/23/15,East,3/2/15,3/2/15,On-Time,7,0
CA-2016-163636,Second Class,12/9/16,12/5/16,Central,12/11/16,12/11/16,On-Time,6,0
CA-2016-102813,First Class,7/3/16,7/2/16,Central,7/8/16,7/13/16,Late,11,5
CA-2017-135377,Standard Class,12/18/17,12/13/17,East,12/22/17,12/22/17,On-Time,9,0
CA-2015-165813,Second Class,3/22/15,3/20/15,West,3/24/15,3/24/15,On-Time,4,0
CA-2015-133585,First Class,3/4/15,3/1/15,Central,3/6/15,3/6/15,On-Time,5,0
CA-2016-116911,Standard Class,9/20/16,9/15/16,West,9/24/16,9/24/16,On-Time,9,0
US-2017-129224,Standard Class,3/23/17,3/17/17,South,3/28/17,3/28/17,On-Time,11,0
CA-2017-145765,Standard Class,6/2/17,5/28/17,West,6/5/17,6/11/17,Late,14,6
CA-2017-126914,Standard Class,6/19/17,6/15/17,South,6/22/17,6/22/17,On-Time,7,0
CA-2015-169572,Standard Class,9/12/15,9/6/15,South,9/14/15,9/13/15,Early,7,0
CA-2017-162075,Standard Class,3/24/17,3/18/17,Central,3/29/17,3/29/17,On-Time,11,0
CA-2014-162992,First Class,12/21/14,12/19/14,West,12/26/14,12/26/14,On-Time,7,0
CA-2016-106397,Standard Class,7/13/16,7/7/16,West,7/16/16,7/15/16,Early,8,0
US-2016-150140,Standard Class,4/10/16,4/6/16,East,4/15/16,4/14/16,Early,8,0
CA-2014-116666,First Class,5/10/14,5/8/14,East,5/12/14,5/12/14,On-Time,4,0
CA-2017-148992,Standard Class,11/27/17,11/23/17,Central,11/29/17,11/27/17,Early,4,0
CA-2016-140935,First Class,11/12/16,11/10/16,Central,11/14/16,11/14/16,On-Time,4,0
CA-2014-157644,First Class,1/1/15,12/31/14,East,1/4/15,1/4/15,On-Time,4,0
US-2017-100398,Standard Class,8/23/17,8/19/17,West,8/28/17,8/28/17,On-Time,9,0
CA-2016-113082,Standard Class,9/16/16,9/12/16,East,9/18/16,9/18/16,On-Time,6,0
US-2017-110646,Standard Class,10/31/17,10/26/17,East,11/5/17,11/5/17,On-Time,10,0
CA-2017-120614,Standard Class,6/4/17,5/30/17,West,6/7/17,6/7/17,On-Time,8,0
US-2016-140172,Standard Class,3/13/16,3/8/16,Central,3/17/16,3/16/16,Early,8,0
CA-2015-127754,Standard Class,7/31/15,7/26/15,West,8/4/15,8/4/15,On-Time,9,0
CA-2015-144274,Second Class,11/25/15,11/23/15,East,11/27/15,11/27/15,On-Time,4,0
CA-2015-142930,Standard Class,12/2/15,11/28/15,Central,12/4/15,12/2/15,Early,4,0
CA-2017-100622,Standard Class,11/7/17,11/3/17,South,11/9/17,11/9/17,On-Time,6,0
CA-2017-117156,Second Class,3/23/17,3/21/17,East,3/26/17,3/26/17,On-Time,5,0
CA-2015-115399,First Class,12/22/15,12/19/15,East,12/27/15,12/27/15,On-Time,8,0
US-2014-157847,Second Class,4/6/14,4/2/14,Central,4/9/14,4/9/14,On-Time,7,0
CA-2015-115168,Standard Class,6/9/15,6/5/15,Central,6/11/15,6/11/15,On-Time,6,0
CA-2014-109680,First Class,10/9/14,10/6/14,Central,10/13/14,10/13/14,On-Time,7,0
CA-2016-167983,Second Class,8/24/16,8/21/16,West,8/26/16,8/24/16,Early,3,0
CA-2015-145324,Standard Class,11/19/15,11/15/15,South,11/22/15,11/22/15,On-Time,7,0
CA-2015-153423,Standard Class,6/27/15,6/22/15,East,7/1/15,6/29/15,Early,7,0
US-2017-132675,Standard Class,9/28/17,9/24/17,South,10/3/17,10/2/17,Early,8,0
CA-2014-153808,Second Class,4/10/14,4/6/14,West,4/14/14,4/14/14,On-Time,8,0
US-2016-112396,Standard Class,2/13/16,2/9/16,West,2/18/16,2/21/16,Late,12,3
CA-2014-141173,Second Class,11/20/14,11/18/14,Central,11/24/14,11/23/14,Early,5,0
CA-2017-156664,Standard Class,12/23/17,12/18/17,East,12/25/17,1/1/18,Late,14,7
CA-2015-140718,First Class,7/4/15,7/2/15,South,7/9/15,7/12/15,Late,10,3
CA-2014-119977,Second Class,10/13/14,10/8/14,East,10/18/14,10/18/14,On-Time,10,0
US-2015-115343,First Class,9/25/15,9/22/15,East,9/29/15,9/27/15,Early,5,0
CA-2017-163671,Standard Class,12/30/17,12/24/17,West,1/3/18,1/3/18,On-Time,10,0
CA-2017-135909,Standard Class,10/20/17,10/13/17,West,10/24/17,10/24/17,On-Time,11,0
US-2017-114356,Standard Class,8/26/17,8/20/17,South,8/30/17,8/30/17,On-Time,10,0
CA-2015-125934,Standard Class,9/18/15,9/11/15,East,9/22/15,9/22/15,On-Time,11,0
CA-2015-158148,Standard Class,12/26/15,12/20/15,South,12/30/15,12/30/15,On-Time,10,0
CA-2014-120411,First Class,9/23/14,9/20/14,Central,9/27/14,9/27/14,On-Time,7,0
CA-2016-158260,Standard Class,11/8/16,11/4/16,West,11/11/16,11/16/16,Late,12,5
CA-2017-101805,Standard Class,12/6/17,12/1/17,West,12/9/17,12/9/17,On-Time,8,0
US-2014-105137,Same Day,10/10/14,10/10/14,East,10/13/14,10/13/14,On-Time,3,0
CA-2017-142489,Second Class,11/16/17,11/14/17,Central,11/19/17,11/19/17,On-Time,5,0
US-2016-141264,Standard Class,8/19/16,8/13/16,Central,8/21/16,8/19/16,Early,6,0
CA-2017-126928,Standard Class,9/23/17,9/17/17,East,9/25/17,9/25/17,On-Time,8,0
US-2015-107944,First Class,3/25/15,3/23/15,West,3/30/15,3/30/15,On-Time,7,0
CA-2016-135594,Second Class,7/3/16,6/30/16,Central,7/5/16,7/3/16,Early,3,0
US-2017-115252,Standard Class,10/25/17,10/20/17,South,10/28/17,10/31/17,Late,11,3
CA-2014-107398,Standard Class,8/30/14,8/25/14,East,9/1/14,9/1/14,On-Time,7,0
CA-2014-169642,Second Class,7/30/14,7/27/14,West,8/4/14,8/4/14,On-Time,8,0
CA-2017-103968,Standard Class,12/7/17,12/1/17,West,12/9/17,12/9/17,On-Time,8,0
CA-2016-147256,Second Class,10/21/16,10/17/16,Central,10/26/16,10/25/16,Early,8,0
CA-2016-162159,First Class,9/18/16,9/16/16,South,9/23/16,9/22/16,Early,6,0
CA-2015-111038,Standard Class,12/6/15,12/1/15,West,12/11/15,12/17/15,Late,16,6
CA-2014-124723,Standard Class,8/12/14,8/5/14,Central,8/17/14,8/17/14,On-Time,12,0
CA-2016-167241,Standard Class,8/22/16,8/15/16,West,8/26/16,8/26/16,On-Time,11,0
CA-2015-163237,Second Class,8/9/15,8/7/15,South,8/14/15,8/13/15,Early,6,0
CA-2016-150483,Standard Class,6/4/16,5/31/16,Central,6/6/16,6/6/16,On-Time,6,0
US-2016-126431,Same Day,7/1/16,7/1/16,East,7/4/16,7/4/16,On-Time,3,0
CA-2016-139934,First Class,12/20/16,12/18/16,West,12/22/16,12/22/16,On-Time,4,0
CA-2015-109603,Standard Class,2/1/15,1/26/15,West,2/6/15,2/6/15,On-Time,11,0
CA-2017-160661,Standard Class,11/1/17,10/28/17,East,11/4/17,11/4/17,On-Time,7,0
CA-2017-102610,Standard Class,11/8/17,11/4/17,South,11/13/17,11/11/17,Early,7,0
US-2016-144057,Standard Class,5/13/16,5/9/16,Central,5/15/16,5/13/16,Early,4,0
CA-2014-160276,Standard Class,4/8/14,4/2/14,South,4/12/14,4/12/14,On-Time,10,0
CA-2014-132983,Standard Class,5/3/14,4/28/14,East,5/7/14,5/6/14,Early,8,0
CA-2016-145709,Standard Class,10/8/16,10/4/16,South,10/10/16,10/10/16,On-Time,6,0
CA-2017-133928,Standard Class,6/17/17,6/11/17,South,6/21/17,6/20/17,Early,9,0
CA-2016-168032,Standard Class,2/3/16,1/30/16,Central,2/6/16,2/6/16,On-Time,7,0
CA-2015-143616,Second Class,9/29/15,9/27/15,West,10/3/15,10/2/15,Early,5,0
US-2015-168704,Standard Class,4/17/15,4/13/15,Central,4/21/15,4/20/15,Early,7,0
CA-2017-143252,Standard Class,12/24/17,12/18/17,Central,12/27/17,12/26/17,Early,8,0
CA-2016-102134,Standard Class,3/19/16,3/14/16,Central,3/21/16,3/21/16,On-Time,7,0
CA-2017-130036,Same Day,8/27/17,8/27/17,East,9/1/17,8/31/17,Early,4,0
CA-2015-134117,Second Class,12/19/15,12/17/15,West,12/21/15,12/19/15,Early,2,0
CA-2014-130918,Second Class,8/24/14,8/22/14,South,8/29/14,8/30/14,Late,8,1
CA-2016-159023,First Class,11/5/16,11/3/16,West,11/7/16,11/7/16,On-Time,4,0
CA-2017-111717,Standard Class,10/16/17,10/10/17,Central,10/18/17,10/16/17,Early,6,0
CA-2014-154592,First Class,12/8/14,12/7/14,West,12/11/14,12/11/14,On-Time,4,0
CA-2014-128622,Second Class,11/17/14,11/15/14,West,11/21/14,11/21/14,On-Time,6,0
CA-2017-148355,Standard Class,12/28/17,12/24/17,East,1/2/18,12/31/17,Early,7,0
CA-2014-132913,First Class,12/26/14,12/24/14,West,12/29/14,12/27/14,Early,3,0
CA-2017-150910,Standard Class,12/28/17,12/22/17,South,12/31/17,12/30/17,Early,8,0
CA-2014-156790,Second Class,8/10/14,8/8/14,South,8/14/14,8/12/14,Early,4,0
CA-2014-126480,Standard Class,9/24/14,9/20/14,West,9/29/14,9/29/14,On-Time,9,0
CA-2017-105620,First Class,12/28/17,12/25/17,South,12/31/17,12/30/17,Early,5,0
CA-2017-150266,Standard Class,11/30/17,11/25/17,Central,12/3/17,12/3/17,On-Time,8,0
CA-2016-157280,First Class,11/7/16,11/5/16,South,11/12/16,11/17/16,Late,12,5
CA-2017-106691,Standard Class,11/12/17,11/6/17,Central,11/17/17,11/16/17,Early,10,0
CA-2016-134180,Standard Class,11/7/16,11/3/16,East,11/12/16,11/12/16,On-Time,9,0
CA-2014-166730,First Class,1/1/15,12/30/14,South,1/5/15,1/5/15,On-Time,6,0
CA-2017-157469,Standard Class,12/7/17,12/2/17,East,12/12/17,12/12/17,On-Time,10,0
CA-2017-122308,Standard Class,3/28/17,3/24/17,East,4/1/17,4/1/17,On-Time,8,0
US-2014-149034,First Class,11/21/14,11/19/14,East,11/26/14,12/2/14,Late,13,6
CA-2017-159226,Second Class,4/27/17,4/25/17,West,4/30/17,4/30/17,On-Time,5,0
CA-2017-156622,First Class,11/26/17,11/23/17,Central,11/29/17,11/28/17,Early,5,0
CA-2014-119529,Second Class,11/5/14,11/3/14,East,11/10/14,11/10/14,On-Time,7,0
CA-2015-150413,Second Class,10/24/15,10/19/15,Central,10/27/15,10/27/15,On-Time,8,0
CA-2014-108182,Second Class,2/10/14,2/6/14,Central,2/14/14,2/14/14,On-Time,8,0
CA-2016-110898,Standard Class,3/12/16,3/6/16,Central,3/14/16,3/14/16,On-Time,8,0
CA-2015-123092,Standard Class,12/7/15,12/3/15,South,12/12/15,12/12/15,On-Time,9,0
US-2015-128587,Standard Class,12/30/15,12/24/15,Central,1/4/16,1/4/16,On-Time,11,0
US-2017-139577,Standard Class,10/6/17,10/1/17,West,10/11/17,10/9/17,Early,8,0
CA-2017-159100,Standard Class,10/21/17,10/16/17,South,10/25/17,10/23/17,Early,7,0
CA-2014-109043,First Class,8/17/14,8/15/14,South,8/22/14,8/22/14,On-Time,7,0
US-2017-116491,First Class,11/13/17,11/11/17,Central,11/17/17,11/17/17,On-Time,6,0
CA-2017-122763,Same Day,3/20/17,3/20/17,Central,3/23/17,3/23/17,On-Time,3,0
CA-2017-137785,Standard Class,5/17/17,5/13/17,East,5/21/17,5/21/17,On-Time,8,0
CA-2014-133389,Same Day,6/22/14,6/22/14,West,6/27/14,6/27/14,On-Time,5,0
CA-2014-103807,Standard Class,12/9/14,12/2/14,South,12/12/14,12/10/14,Early,8,0
CA-2015-102855,Same Day,4/6/15,4/5/15,West,4/11/15,4/9/15,Early,4,0
CA-2017-107825,Same Day,11/18/17,11/18/17,Central,11/22/17,11/25/17,Late,7,3
CA-2017-106047,Standard Class,7/18/17,7/12/17,East,7/22/17,7/22/17,On-Time,10,0
CA-2017-127803,Standard Class,5/23/17,5/19/17,South,5/28/17,5/28/17,On-Time,9,0
CA-2015-137071,First Class,12/21/15,12/20/15,Central,12/26/15,12/26/15,On-Time,6,0
CA-2016-121447,First Class,2/22/16,2/21/16,East,2/25/16,2/25/16,On-Time,4,0
CA-2017-143084,Standard Class,3/22/17,3/18/17,West,3/27/17,3/25/17,Early,7,0
CA-2016-131639,Standard Class,12/23/16,12/17/16,West,12/26/16,12/26/16,On-Time,9,0
CA-2016-161361,Second Class,3/28/16,3/26/16,West,4/1/16,4/1/16,On-Time,6,0
CA-2014-100706,Second Class,12/18/14,12/16/14,South,12/22/14,12/21/14,Early,5,0
CA-2015-129525,Standard Class,11/20/15,11/15/15,East,11/24/15,11/24/15,On-Time,9,0
US-2016-141880,First Class,8/23/16,8/22/16,West,8/26/16,8/26/16,On-Time,4,0
CA-2015-165799,First Class,7/2/15,6/29/15,East,7/4/15,7/4/15,On-Time,5,0
CA-2016-102127,Standard Class,7/2/16,6/26/16,East,7/6/16,7/6/16,On-Time,10,0
US-2016-152415,Standard Class,9/22/16,9/17/16,East,9/24/16,9/22/16,Early,5,0
CA-2014-138198,Standard Class,7/23/14,7/18/14,East,7/27/14,7/27/14,On-Time,9,0
CA-2017-128041,Same Day,9/1/17,9/1/17,West,9/3/17,9/2/17,Early,1,0
CA-2017-105823,Standard Class,6/26/17,6/22/17,Central,6/28/17,7/4/17,Late,12,6
CA-2014-152268,Standard Class,9/7/14,9/2/14,South,9/10/14,9/8/14,Early,6,0
CA-2015-148873,Standard Class,10/5/15,10/1/15,Central,10/7/15,10/7/15,On-Time,6,0
CA-2015-166492,First Class,4/10/15,4/7/15,East,4/13/15,4/11/15,Early,4,0
CA-2017-157420,Same Day,11/21/17,11/21/17,Central,11/23/17,11/23/17,On-Time,2,0
CA-2016-117121,Standard Class,12/21/16,12/17/16,Central,12/26/16,12/26/16,On-Time,9,0
CA-2014-138177,Standard Class,9/24/14,9/19/14,West,9/29/14,9/28/14,Early,9,0
CA-2014-114335,Standard Class,10/3/14,9/28/14,South,10/5/14,10/5/14,On-Time,7,0
CA-2015-168760,Second Class,9/26/15,9/22/15,West,9/30/15,9/30/15,On-Time,8,0
CA-2016-168830,Standard Class,11/13/16,11/7/16,West,11/15/16,11/15/16,On-Time,8,0
CA-2017-137463,Second Class,12/20/17,12/16/17,West,12/25/17,12/25/17,On-Time,9,0
CA-2014-124513,Standard Class,9/25/14,9/21/14,East,9/27/14,10/1/14,Late,10,4
CA-2015-165554,Standard Class,5/22/15,5/18/15,West,5/26/15,5/27/15,Late,9,1
CA-2014-141838,Second Class,3/31/14,3/26/14,West,4/4/14,4/9/14,Late,14,5
CA-2017-117009,Standard Class,9/28/17,9/22/17,West,10/2/17,10/2/17,On-Time,10,0
CA-2015-128993,Second Class,9/17/15,9/12/15,West,9/20/15,9/20/15,On-Time,8,0
CA-2015-160227,First Class,11/4/15,11/2/15,East,11/8/15,11/8/15,On-Time,6,0
CA-2015-149097,Standard Class,10/24/15,10/20/15,West,10/28/15,10/28/15,On-Time,8,0
CA-2016-132304,Standard Class,6/18/16,6/14/16,West,6/23/16,6/22/16,Early,8,0
CA-2015-136420,First Class,11/21/15,11/20/15,West,11/23/15,11/25/15,Late,5,2
CA-2016-101623,Standard Class,3/6/16,2/28/16,East,3/11/16,3/18/16,Late,19,7
US-2014-151015,Standard Class,10/20/14,10/14/14,Central,10/24/14,10/24/14,On-Time,10,0
CA-2017-152968,Standard Class,5/30/17,5/26/17,South,6/2/17,5/31/17,Early,5,0
CA-2016-150077,Standard Class,2/10/16,2/4/16,East,2/12/16,2/12/16,On-Time,8,0
CA-2016-106278,Second Class,9/5/16,9/2/16,West,9/9/16,9/9/16,On-Time,7,0
CA-2017-147550,First Class,12/5/17,12/4/17,East,12/8/17,12/8/17,On-Time,4,0
CA-2015-136105,Standard Class,6/16/15,6/12/15,Central,6/18/15,6/16/15,Early,4,0
CA-2016-142524,Standard Class,9/8/16,9/4/16,Central,9/11/16,9/10/16,Early,6,0
CA-2014-136336,Standard Class,4/26/14,4/21/14,South,4/28/14,4/27/14,Early,6,0
US-2015-136259,First Class,11/8/15,11/5/15,East,11/13/15,11/11/15,Early,6,0
US-2014-124625,Standard Class,11/7/14,11/3/14,Central,11/11/14,11/9/14,Early,6,0
CA-2016-108105,Standard Class,2/23/16,2/16/16,South,2/27/16,2/27/16,On-Time,11,0
CA-2017-166898,Second Class,9/13/17,9/11/17,West,9/15/17,9/15/17,On-Time,4,0
CA-2017-169005,Standard Class,11/6/17,11/2/17,South,11/8/17,11/7/17,Early,5,0
CA-2015-104038,First Class,2/8/15,2/6/15,South,2/12/15,2/10/15,Early,4,0
CA-2016-126102,Second Class,9/12/16,9/10/16,West,9/17/16,9/15/16,Early,5,0
CA-2016-143406,Standard Class,9/30/16,9/26/16,Central,10/4/16,10/6/16,Late,10,2
CA-2015-150308,Standard Class,12/20/15,12/15/15,South,12/23/15,12/21/15,Early,6,0
CA-2016-131093,Second Class,9/20/16,9/17/16,East,9/24/16,9/23/16,Early,6,0
US-2017-148831,First Class,10/15/17,10/13/17,South,10/20/17,10/24/17,Late,11,4
CA-2015-162950,Second Class,7/3/15,6/28/15,East,7/7/15,7/7/15,On-Time,9,0
US-2015-132836,Standard Class,6/5/15,6/1/15,Central,6/8/15,6/7/15,Early,6,0
US-2014-158365,Standard Class,4/17/14,4/12/14,Central,4/20/14,4/24/14,Late,12,4
CA-2017-152933,Standard Class,10/16/17,10/12/17,Central,10/21/17,10/23/17,Late,11,2
CA-2015-163181,Standard Class,11/12/15,11/7/15,Central,11/16/15,11/16/15,On-Time,9,0
CA-2015-132941,First Class,5/28/15,5/25/15,Central,6/1/15,5/31/15,Early,6,0
CA-2014-132010,First Class,10/15/14,10/13/14,South,10/20/14,10/20/14,On-Time,7,0
CA-2016-135461,Second Class,2/10/16,2/7/16,West,2/14/16,2/14/16,On-Time,7,0
CA-2017-153045,Second Class,1/24/17,1/19/17,East,1/28/17,2/2/17,Late,14,5
US-2016-155971,Standard Class,6/12/16,6/6/16,West,6/14/16,6/14/16,On-Time,8,0
